ADDRESS_DETAIL_PID,DATE_CREATED,ADDRESS_LABEL,ADDRESS_SITE_NAME,BUILDING_NAME,FLAT_TYPE,FLAT_NUMBER,LEVEL_TYPE,LEVEL_NUMBER,NUMBER_FIRST,NUMBER_LAST,LOT_NUMBER,STREET_NAME,STREET_TYPE,STREET_SUFFIX,LOCALITY_NAME,STATE,POSTCODE,LEGAL_PARCEL_ID,MB_CODE,ALIAS_PRINCIPAL,PRINCIPAL_PID,PRIMARY_SECONDARY,PRIMARY_PID,GEOCODE_TYPE,LONGITUDE,LATITUDE
GAOT_718709951,15-11-2016,"42B NEW CASCADE RD, NORFOLK ISLAND OT 2899",,,,,,,42B,,,NEW CASCADE,ROAD,,NORFOLK ISLAND,OT,2899,85/26Z3/13,90000704200,PRINCIPAL,,,,PROPERTY CENTROID,167.95824956,-29.03290672
GAOT_718709953,15-11-2016,"43B NEW CASCADE RD, NORFOLK ISLAND OT 2899",,,,,,,43B,,,NEW CASCADE,ROAD,,NORFOLK ISLAND,OT,2899,9/25F5/23,90000707300,PRINCIPAL,,,,PROPERTY CENTROID,167.95438123,-29.02989597
GAOT_718709961,15-11-2016,"52 NEW CASCADE RD, NORFOLK ISLAND OT 2899",,,,,,,52,,,NEW CASCADE,ROAD,,NORFOLK ISLAND,OT,2899,32/26B1/13,90000704200,PRINCIPAL,,,,PROPERTY CENTROID,167.95740536,-29.03177985
GAOT_718709965,15-11-2016,"67A NEW CASCADE RD, NORFOLK ISLAND OT 2899",,,,,,,67A,,,NEW CASCADE,ROAD,,NORFOLK ISLAND,OT,2899,68/22H6/11,90000707300,PRINCIPAL,,,,PROPERTY CENTROID,167.95825609,-29.02922436
GAOT_718709975,15-11-2016,"75 NEW CASCADE RD, NORFOLK ISLAND OT 2899",,,,,,,75,,,NEW CASCADE,ROAD,,NORFOLK ISLAND,OT,2899,6/22G1/11,90000707300,PRINCIPAL,,,,PROPERTY CENTROID,167.95906378,-29.0294095
GAOT_718709978,15-11-2016,"7C NEW CASCADE RD, NORFOLK ISLAND OT 2899",,,,,,,7C,,,NEW CASCADE,ROAD,,NORFOLK ISLAND,OT,2899,62/25B8/23,90000707300,PRINCIPAL,,,,PROPERTY CENTROID,167.95321594,-29.03325659
GAOT_718709980,15-11-2016,"81 NEW CASCADE RD, NORFOLK ISLAND OT 2899",,,,,,,81,,,NEW CASCADE,ROAD,,NORFOLK ISLAND,OT,2899,7/22G2/11,90000707300,PRINCIPAL,,,,PROPERTY CENTROID,167.95928976,-29.02833795
GAOT_718709998,15-11-2016,"11 NEW FARM RD, NORFOLK ISLAND OT 2899",,,,,,,11,,,NEW FARM,ROAD,,NORFOLK ISLAND,OT,2899,63/76J6/20,90000708100,PRINCIPAL,,,,PROPERTY CENTROID,167.9440257,-29.04775227
GAOT_718709999,15-11-2016,"129 NEW FARM RD, NORFOLK ISLAND OT 2899",,,,,,,129,,,NEW FARM,ROAD,,NORFOLK ISLAND,OT,2899,55/88D5/20,90000703100,PRINCIPAL,,,,PROPERTY CENTROID,167.93718449,-29.04692809
GAOT_718710002,15-11-2016,"141 NEW FARM RD, NORFOLK ISLAND OT 2899",,,,,,,141,,,NEW FARM,ROAD,,NORFOLK ISLAND,OT,2899,8/87B2/20,90000703100,PRINCIPAL,,,,PROPERTY CENTROID,167.9361196,-29.04788041
GAOT_718710011,15-11-2016,"199 NEW FARM RD, NORFOLK ISLAND OT 2899",,,,,,,199,,,NEW FARM,ROAD,,NORFOLK ISLAND,OT,2899,17/93H/19,90000703100,PRINCIPAL,,,,PROPERTY CENTROID,167.93028912,-29.04950513
GAOT_718710013,15-11-2016,"207 NEW FARM RD, NORFOLK ISLAND OT 2899",,,,,,,207,,,NEW FARM,ROAD,,NORFOLK ISLAND,OT,2899,70/93V1/19,90000703100,PRINCIPAL,,,,PROPERTY CENTROID,167.93017192,-29.05023828
GAOT_718710017,15-11-2016,"227A NEW FARM RD, NORFOLK ISLAND OT 2899",,,,,,,227A,,,NEW FARM,ROAD,,NORFOLK ISLAND,OT,2899,4/93Y1/19,90000703100,PRINCIPAL,,,,PROPERTY CENTROID,167.9268195,-29.05009048
GAOT_718710022,15-11-2016,"274 NEW FARM RD, NORFOLK ISLAND OT 2899",,,,,,,274,,,NEW FARM,ROAD,,NORFOLK ISLAND,OT,2899,25/85B(REM)/30,90000703100,PRINCIPAL,,,,PROPERTY CENTROID,167.92434588,-29.04464243
GAOT_718710045,15-11-2016,"39 QUEEN ELIZABETH AV, NORFOLK ISLAND OT 2899",,,,,,,39,,,QUEEN ELIZABETH,AVENUE,,NORFOLK ISLAND,OT,2899,62/40B60/15,90000701200,ALIAS,GAOT_720637946,,,FRONTAGE CENTRE SETBACK,167.96050609,-29.04042204
GAOT_718710069,15-11-2016,"92 RED RD, NORFOLK ISLAND OT 2899",,,,,,,92,,,RED,ROAD,,NORFOLK ISLAND,OT,2899,51/137C1/24,90000706100,PRINCIPAL,,,,PROPERTY CENTROID,167.95890301,-29.02089861
GAOT_718710072,15-11-2016,"137 ROCKY POINT RD, NORFOLK ISLAND OT 2899",,,,,,,137,,,ROCKY POINT,ROAD,,NORFOLK ISLAND,OT,2899,74/96F2/19,90000708100,PRINCIPAL,,,,PROPERTY CENTROID,167.93971385,-29.05685737
GAOT_718710080,15-11-2016,"38 ROCKY POINT RD, NORFOLK ISLAND OT 2899",,,,,,,38,,,ROCKY POINT,ROAD,,NORFOLK ISLAND,OT,2899,28/94G/19,90000703100,PRINCIPAL,,,,PROPERTY CENTROID,167.93131514,-29.0524141
GAOT_718710098,15-11-2016,"29B ROOTY HILL RD, NORFOLK ISLAND OT 2899",,,,,,,29B,,,ROOTY HILL,ROAD,,NORFOLK ISLAND,OT,2899,33/56E 2/5,90000700200,PRINCIPAL,,,,PROPERTY CENTROID,167.97173003,-29.04945501
GAOT_718710108,15-11-2016,"57 ROOTY HILL RD, NORFOLK ISLAND OT 2899",,,,,,,57,,,ROOTY HILL,ROAD,,NORFOLK ISLAND,OT,2899,49/66H/5,90000700200,PRINCIPAL,,,,PROPERTY CENTROID,167.97001271,-29.05034087
GAOT_718710115,15-11-2016,"73 ROOTY HILL RD, NORFOLK ISLAND OT 2899",,,,,,,73,,,ROOTY HILL,ROAD,,NORFOLK ISLAND,OT,2899,14/67G/5,90000700200,PRINCIPAL,,,,PROPERTY CENTROID,167.96883972,-29.05203317
GAOT_718710123,15-11-2016,"94 ROOTY HILL RD, NORFOLK ISLAND OT 2899",,,,,,,94,,,ROOTY HILL,ROAD,,NORFOLK ISLAND,OT,2899,100/65G2/6,90000704300,PRINCIPAL,,,,PROPERTY CENTROID,167.96513347,-29.05028419
GAOT_718710124,15-11-2016,"98 ROOTY HILL RD, NORFOLK ISLAND OT 2899",,,,,,,98,,,ROOTY HILL,ROAD,,NORFOLK ISLAND,OT,2899,27/65C/6,90000704300,PRINCIPAL,,,,PROPERTY CENTROID,167.96581117,-29.05143497
GAOT_718710126,15-11-2016,"115 SELWYN PINE RD, NORFOLK ISLAND OT 2899",,,,,,,115,,,SELWYN PINE,ROAD,,NORFOLK ISLAND,OT,2899,28/156B3/25,90000706100,PRINCIPAL,,,,PROPERTY CENTROID,167.94683561,-29.02155639
GAOT_718710133,15-11-2016,"23 SELWYN PINE RD, NORFOLK ISLAND OT 2899",,,,,,,23,,,SELWYN PINE,ROAD,,NORFOLK ISLAND,OT,2899,48/21D1/25,90000706100,PRINCIPAL,,,,PROPERTY CENTROID,167.9544295,-29.02740326
GAOT_718710134,15-11-2016,"26 SELWYN PINE RD, NORFOLK ISLAND OT 2899",,,,,,,26,,,SELWYN PINE,ROAD,,NORFOLK ISLAND,OT,2899,2/21I4/24,90000706100,PRINCIPAL,,,,PROPERTY CENTROID,167.95410366,-29.0254329
GAOT_718710138,15-11-2016,"39 SELWYN PINE RD, NORFOLK ISLAND OT 2899",,,,,,,39,,,SELWYN PINE,ROAD,,NORFOLK ISLAND,OT,2899,53/21H1/25,90000706100,PRINCIPAL,,,,PROPERTY CENTROID,167.95204733,-29.02645676
GAOT_718710140,15-11-2016,"42 SELWYN PINE RD, NORFOLK ISLAND OT 2899",,,,,,,42,,,SELWYN PINE,ROAD,,NORFOLK ISLAND,OT,2899,11/136G1/24,90000706100,PRINCIPAL,,,,PROPERTY CENTROID,167.95294186,-29.02518788
GAOT_718710143,15-11-2016,"46 SELWYN PINE RD, NORFOLK ISLAND OT 2899",,,,,,,46,,,SELWYN PINE,ROAD,,NORFOLK ISLAND,OT,2899,46/136E 4/24,90000706100,PRINCIPAL,,,,GAP GEOCODE,167.952789,-29.02471201
GAOT_718710146,15-11-2016,"60 SELWYN PINE RD, NORFOLK ISLAND OT 2899",,,,,,,60,,,SELWYN PINE,ROAD,,NORFOLK ISLAND,OT,2899,48/136B2/24,90000706100,PRINCIPAL,,,,PROPERTY CENTROID,167.95212662,-29.02365444
GAOT_718710149,15-11-2016,"81 SELWYN PINE RD, NORFOLK ISLAND OT 2899",,,,,,,81,,,SELWYN PINE,ROAD,,NORFOLK ISLAND,OT,2899,57/157H4/25,90000706100,PRINCIPAL,,,,PROPERTY CENTROID,167.94911724,-29.02363039
GAOT_718710159,15-11-2016,"113B STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,113B,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,67/32E 3/8,90000700300,PRINCIPAL,,,,PROPERTY CENTROID,167.98151341,-29.04284771
GAOT_718710165,15-11-2016,"118A STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,118A,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,81/33A53/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.98242665,-29.04173606
GAOT_718710194,15-11-2016,"167 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,167,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,21/32G2/8,90000700300,PRINCIPAL,,,,PROPERTY CENTROID,167.98314669,-29.03751251
GAOT_718710195,15-11-2016,"16 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,16,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,105/49B7/3,90000701300,PRINCIPAL,,,,PROPERTY CENTROID,167.97425908,-29.04598511
GAOT_718710209,15-11-2016,"217 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,217,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,33/17L/8,90000708200,PRINCIPAL,,,,PROPERTY CENTROID,167.98220399,-29.03423235
GAOT_718710211,15-11-2016,"219B STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,219B,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,57/17K1/8,90000708200,PRINCIPAL,,,,PROPERTY CENTROID,167.98163717,-29.03417279
GAOT_718710213,15-11-2016,"230 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,230,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,42/9C/1,90000708200,PRINCIPAL,,,,PROPERTY CENTROID,167.98490297,-29.03240004
GAOT_718710216,15-11-2016,"236 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,236,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,41/9L/1,90000708200,PRINCIPAL,,,,PROPERTY CENTROID,167.98364704,-29.03205366
GAOT_718710219,15-11-2016,"249 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,249,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,42/16D/8,90000708200,PRINCIPAL,,,,PROPERTY CENTROID,167.97956297,-29.03323123
GAOT_718710229,15-11-2016,"43 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,43,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,49/46C1/7,90000700300,PRINCIPAL,,,,PROPERTY CENTROID,167.97609664,-29.04447646
GAOT_718710232,15-11-2016,"49B STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,49B,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,52/46D3/7,90000700300,PRINCIPAL,,,,PROPERTY CENTROID,167.97579481,-29.04325876
GAOT_718710241,15-11-2016,"85 STOCKYARD RD, NORFOLK ISLAND OT 2899",,,,,,,85,,,STOCKYARD,ROAD,,NORFOLK ISLAND,OT,2899,10/45G/8,90000700300,PRINCIPAL,,,,PROPERTY CENTROID,167.97969658,-29.0430211
GAOT_718710245,15-11-2016,"100B TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,100B,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,151/38B25/22,90000706300,PRINCIPAL,,,,PROPERTY CENTROID,167.95476488,-29.03559238
GAOT_718710268,15-11-2016,"123 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,123,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,87/39R35/14,90000701200,PRINCIPAL,,,,PROPERTY CENTROID,167.95567011,-29.03840909
GAOT_718710270,15-11-2016,"126 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,126,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,80/38D2/22,90000706300,PRINCIPAL,,,,PROPERTY CENTROID,167.9548831,-29.03882779
GAOT_718710292,15-11-2016,"184 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,184,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,21/52X1/21,90000706300,PRINCIPAL,,,,PROPERTY CENTROID,167.95362207,-29.04306316
GAOT_718710299,15-11-2016,"193 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,193,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,54/62L1/17,90000703300,PRINCIPAL,,,,PROPERTY CENTROID,167.95412918,-29.04512198
GAOT_718710324,15-11-2016,"39D TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,39D,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,31/25M/23,90000707100,PRINCIPAL,,,,PROPERTY CENTROID,167.95204247,-29.03142213
GAOT_718710338,15-11-2016,"55 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,55,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,54/25W1/23,90000707100,PRINCIPAL,,,,PROPERTY CENTROID,167.95187892,-29.03290944
GAOT_718710352,15-11-2016,"73 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,73,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,46/26L/13,90000704200,PRINCIPAL,,,,PROPERTY CENTROID,167.95337597,-29.03396562
GAOT_718710353,15-11-2016,"74 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,74,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,49/37E 10/22,90000706300,PRINCIPAL,,,,PROPERTY CENTROID,167.95313085,-29.03432277
GAOT_718710365,15-11-2016,"8 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,8,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,18/36V1/22,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.94716438,-29.03227795
GAOT_718710370,15-11-2016,"95 TAYLORS RD, NORFOLK ISLAND OT 2899",,,,,,,95,,,TAYLORS,ROAD,,NORFOLK ISLAND,OT,2899,1/39E/14,90000701200,PRINCIPAL,,,,PROPERTY CENTROID,167.95542949,-29.03521246
GAOT_718710379,15-11-2016,"113 TWO CHIMNEYS RD, NORFOLK ISLAND OT 2899",,,,,,,113,,,TWO CHIMNEYS,ROAD,,NORFOLK ISLAND,OT,2899,87/11A3/1,90000708200,PRINCIPAL,,,,PROPERTY CENTROID,167.99302228,-29.03862748
GAOT_718710381,15-11-2016,"11 TWO CHIMNEYS RD, NORFOLK ISLAND OT 2899",,,,,,,11,,,TWO CHIMNEYS,ROAD,,NORFOLK ISLAND,OT,2899,43/9K1/1,90000708200,PRINCIPAL,,,,PROPERTY CENTROID,167.98423607,-29.03392111
GAOT_718710386,15-11-2016,"21 TWO CHIMNEYS RD, NORFOLK ISLAND OT 2899",,,,,,,21,,,TWO CHIMNEYS,ROAD,,NORFOLK ISLAND,OT,2899,44/9K2/1,90000708200,PRINCIPAL,,,,PROPERTY CENTROID,167.98528919,-29.03333849
GAOT_718710392,15-11-2016,"36 TWO CHIMNEYS RD, NORFOLK ISLAND OT 2899",,,,,,,36,,,TWO CHIMNEYS,ROAD,,NORFOLK ISLAND,OT,2899,28/18A6/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.98625071,-29.03596654
GAOT_718710395,15-11-2016,"44 TWO CHIMNEYS RD, NORFOLK ISLAND OT 2899",,,,,,,44,,,TWO CHIMNEYS,ROAD,,NORFOLK ISLAND,OT,2899,27/18A7/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.98686128,-29.03538473
GAOT_718710402,15-11-2016,"50D TWO CHIMNEYS RD, NORFOLK ISLAND OT 2899",,,,,,,50D,,,TWO CHIMNEYS,ROAD,,NORFOLK ISLAND,OT,2899,25/18E 1/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.98737773,-29.03753564
GAOT_718710407,15-11-2016,"80 TWO CHIMNEYS RD, NORFOLK ISLAND OT 2899",,,,,,,80,,,TWO CHIMNEYS,ROAD,,NORFOLK ISLAND,OT,2899,132/19M7/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.98830309,-29.03905059
GAOT_718710416,15-11-2016,"12 WILLIAM MCCOY RD, NORFOLK ISLAND OT 2899",,,,,,,12,,,WILLIAM MCCOY,ROAD,,NORFOLK ISLAND,OT,2899,55/40B46/15,90000701200,PRINCIPAL,,,,PROPERTY CENTROID,167.96449274,-29.03807018
GAOT_718710419,15-11-2016,"26 YOUNGS RD, NORFOLK ISLAND OT 2899",,,,,,,26,,,YOUNGS,ROAD,,NORFOLK ISLAND,OT,2899,3/5C/9,90000706200,PRINCIPAL,,,,PROPERTY CENTROID,167.97502808,-29.02536315
GAOT_718710422,15-11-2016,"8 YOUNGS RD, NORFOLK ISLAND OT 2899",,,,,,,8,,,YOUNGS,ROAD,,NORFOLK ISLAND,OT,2899,5/5E 1/9,90000706200,PRINCIPAL,,,,PROPERTY CENTROID,167.97126219,-29.02551871
GAOT_718710425,06-08-2014,"32C POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,,,,,32C,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P194618/526,90000122000,PRINCIPAL,,,,PROPERTY CENTROID,105.68038605,-10.42371569
GAOT_718710433,15-11-2016,"13 ALLENDALE DR, NORFOLK ISLAND OT 2899",,,,,,,13,,,ALLENDALE,DRIVE,,NORFOLK ISLAND,OT,2899,73/50B10/3,90000701300,PRINCIPAL,,,,PROPERTY CENTROID,167.97812945,-29.05040897
GAOT_718710437,15-11-2016,"15D ALLENDALE DR, NORFOLK ISLAND OT 2899",,,,,,,15D,,,ALLENDALE,DRIVE,,NORFOLK ISLAND,OT,2899,19/50G1/3,90000701300,PRINCIPAL,,,,PROPERTY CENTROID,167.98161764,-29.05099442
GAOT_718710438,15-11-2016,"15E ALLENDALE DR, NORFOLK ISLAND OT 2899",,,,,,,15E,,,ALLENDALE,DRIVE,,NORFOLK ISLAND,OT,2899,16/50B4/3,90000701300,PRINCIPAL,,,,PROPERTY CENTROID,167.98279235,-29.05088488
GAOT_718710449,15-11-2016,"48 ALLENDALE DR, NORFOLK ISLAND OT 2899",,,,,,,48,,,ALLENDALE,DRIVE,,NORFOLK ISLAND,OT,2899,30/50A/3,90000701300,PRINCIPAL,,,,PROPERTY CENTROID,167.98083051,-29.05330284
GAOT_718710451,15-11-2016,"55B ALLENDALE DR, NORFOLK ISLAND OT 2899",,,,,,,55B,,,ALLENDALE,DRIVE,,NORFOLK ISLAND,OT,2899,27/50I2/3,90000701300,PRINCIPAL,,,,PROPERTY CENTROID,167.98279842,-29.051586
GAOT_718710460,15-11-2016,"16 CATS LANE, NORFOLK ISLAND OT 2899",,,,,,,16,,,CATS,LANE,,NORFOLK ISLAND,OT,2899,75/42B56/16,90000703200,PRINCIPAL,,,,PROPERTY CENTROID,167.96674637,-29.04016025
GAOT_718710484,15-11-2016,"19A EPHRAIM CHRISTIAN RD, NORFOLK ISLAND OT 2899",,,,,,,19A,,,EPHRAIM CHRISTIAN,ROAD,,NORFOLK ISLAND,OT,2899,146/15F6/9,90000701000,PRINCIPAL,,,,PROPERTY CENTROID,167.97550289,-29.03311386
GAOT_718710487,15-11-2016,"1 EPHRAIM CHRISTIAN RD, NORFOLK ISLAND OT 2899",,,,,,,1,,,EPHRAIM CHRISTIAN,ROAD,,NORFOLK ISLAND,OT,2899,144/15V1/9,90000707300,PRINCIPAL,,,,LOCALITY,167.95810956,-29.02941736
GAOT_718710493,15-11-2016,"5 EPHRAIM CHRISTIAN RD, NORFOLK ISLAND OT 2899",,,,,,,5,,,EPHRAIM CHRISTIAN,ROAD,,NORFOLK ISLAND,OT,2899,34/15M/9,90000701000,PRINCIPAL,,,,PROPERTY CENTROID,167.97406602,-29.03174769
GAOT_718710505,15-11-2016,"2 ESTATE GRS EVANS RD, NORFOLK ISLAND OT 2899",,,,,,,2,,,ESTATE GRS EVANS,ROAD,,NORFOLK ISLAND,OT,2899,63/30L1/9,90000701000,PRINCIPAL,,,,PROPERTY CENTROID,167.97236602,-29.0355645
GAOT_718710509,15-11-2016,"119 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,119,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,56/59J1/21,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.94601196,-29.03905666
GAOT_718710518,15-11-2016,"13A FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,13A,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,113/36M7/22,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.94647629,-29.03273502
GAOT_718710529,15-11-2016,"191 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,191,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,121/71N1/21,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.94397203,-29.04126837
GAOT_718710539,15-11-2016,"211E FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,211E,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,86/71B15/21,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.94659895,-29.04151738
GAOT_718710545,15-11-2016,"2 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,2,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,107/35C14/27,90000705300,PRINCIPAL,,,,PROPERTY CENTROID,167.94625631,-29.03176573
GAOT_718710552,15-11-2016,"5 FERNY LANE, NORFOLK ISLAND OT 2899",,,,,,,5,,,FERNY,LANE,,NORFOLK ISLAND,OT,2899,4/36M2/22,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.94623116,-29.03248334
GAOT_718710573,15-11-2016,"11 GOLDIES LANE, NORFOLK ISLAND OT 2899",,,,,,,11,,,GOLDIES,LANE,,NORFOLK ISLAND,OT,2899,14/22N7/11,90000707300,PRINCIPAL,,,,PROPERTY CENTROID,167.95994224,-29.02841151
GAOT_718710578,15-11-2016,"11 HEMUS RD, NORFOLK ISLAND OT 2899",,,,,,,11,,,HEMUS,ROAD,,NORFOLK ISLAND,OT,2899,56/41A6/16,90000701200,PRINCIPAL,,,,PROPERTY CENTROID,167.96307853,-29.03642829
GAOT_718710582,15-11-2016,"17 HEMUS RD, NORFOLK ISLAND OT 2899",,,,,,,17,,,HEMUS,ROAD,,NORFOLK ISLAND,OT,2899,58/41A8/16,90000701200,PRINCIPAL,,,,PROPERTY CENTROID,167.96304262,-29.03592399
GAOT_718710586,15-11-2016,"22 HEMUS RD, NORFOLK ISLAND OT 2899",,,,,,,22,,,HEMUS,ROAD,,NORFOLK ISLAND,OT,2899,44/41A16/16,90000701200,PRINCIPAL,,,,PROPERTY CENTROID,167.96391785,-29.03557546
GAOT_718710587,15-11-2016,"24 HEMUS RD, NORFOLK ISLAND OT 2899",,,,,,,24,,,HEMUS,ROAD,,NORFOLK ISLAND,OT,2899,65/41A26/16,90000701200,PRINCIPAL,,,,PROPERTY CENTROID,167.96428934,-29.03512981
GAOT_718710596,15-11-2016,"7 HEMUS RD, NORFOLK ISLAND OT 2899",,,,,,,7,,,HEMUS,ROAD,,NORFOLK ISLAND,OT,2899,54/41A4/16,90000701200,PRINCIPAL,,,,PROPERTY CENTROID,167.9631341,-29.03684647
GAOT_718710600,15-11-2016,"21 HIBISCUS DR, NORFOLK ISLAND OT 2899",,,,,,,21,,,HIBISCUS,DRIVE,,NORFOLK ISLAND,OT,2899,53/33A8/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.98402171,-29.04045593
GAOT_718710605,15-11-2016,"41 HIBISCUS DR, NORFOLK ISLAND OT 2899",,,,,,,41,,,HIBISCUS,DRIVE,,NORFOLK ISLAND,OT,2899,184/19N1/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.98715363,-29.03978645
GAOT_718710606,15-11-2016,"43 HIBISCUS DR, NORFOLK ISLAND OT 2899",,,,,,,43,,,HIBISCUS,DRIVE,,NORFOLK ISLAND,OT,2899,59/33A44/2,90000705100,PRINCIPAL,,,,PROPERTY CENTROID,167.98693657,-29.04099086
GAOT_718710624,15-11-2016,"25 JOHN QUINTAL RD, NORFOLK ISLAND OT 2899",,,,,,,25,,,JOHN QUINTAL,ROAD,,NORFOLK ISLAND,OT,2899,5/3W/1,90000708200,PRINCIPAL,,,,PROPERTY CENTROID,167.98986373,-29.02820835
GAOT_718710626,15-11-2016,"37 JOHN QUINTAL RD, NORFOLK ISLAND OT 2899",,,,,,,37,,,JOHN QUINTAL,ROAD,,NORFOLK ISLAND,OT,2899,82/3X1/1,90000708200,PRINCIPAL,,,,PROPERTY CENTROID,167.9905836,-29.02847191
GAOT_718710659,15-11-2016,"38 LONGRIDGE RD, NORFOLK ISLAND OT 2899",,,,,,,38,,,LONGRIDGE,ROAD,,NORFOLK ISLAND,OT,2899,40/77G1/18,90000708100,PRINCIPAL,,,,PROPERTY CENTROID,167.94613042,-29.05139056
GAOT_718710661,15-11-2016,"48 LONGRIDGE RD, NORFOLK ISLAND OT 2899",,,,,,,48,,,LONGRIDGE,ROAD,,NORFOLK ISLAND,OT,2899,64/77F3/18,90000708100,PRINCIPAL,,,,PROPERTY CENTROID,167.94644439,-29.0517715
GAOT_718710668,15-11-2016,"119 MISSION RD, NORFOLK ISLAND OT 2899",,,,,,,119,,,MISSION,ROAD,,NORFOLK ISLAND,OT,2899,4/146B(REM)/28,90000702200,PRINCIPAL,,,,PROPERTY CENTROID,167.92905244,-29.03165071
GAOT_718710677,15-11-2016,"84 MISSION RD, NORFOLK ISLAND OT 2899",,,,,,,84,,,MISSION,ROAD,,NORFOLK ISLAND,OT,2899,25/175C/32,90000702200,PRINCIPAL,,,,PROPERTY CENTROID,167.93338145,-29.02593694
GAOT_718710683,15-11-2016,"14 MITCHELLS LANE, NORFOLK ISLAND OT 2899",,,,,,,14,,,MITCHELLS,LANE,,NORFOLK ISLAND,OT,2899,9/36N5/22,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.9470836,-29.03306894
GAOT_718710687,15-11-2016,"22 MITCHELLS LANE, NORFOLK ISLAND OT 2899",,,,,,,22,,,MITCHELLS,LANE,,NORFOLK ISLAND,OT,2899,142/36N12/22,90000702000,PRINCIPAL,,,,PROPERTY CENTROID,167.94774776,-29.03427425
