,Unnamed: 0,SiteId,SiteRef,SiteOpenIssueId,IssueID,Issue Type,AMSAssetRef,IssueDescription,IssueCreated,RiskRating,WorkRequired,ResidualRisk,Status,Comments,S/P No,PDS I/P No,FixedDate,address_tower_id,AssetRef,RaisedBy,ResolutionComments,ResolvedbyProject,SiteName,TelstraAddressID,Asset Owner CompanyName,OpExEstimate,CapExEstimate,ReviewDate,DateLastUpdated,_LastEditDate,_CreatedDate,UserLastUpdated,ResourcesNeeded,CreatedbyProject,PMProjectRef,CorrosionRegionType,WindRegionType,StructureClassCode,Height,StructureInstallationDate,Latitude,Longitude,PaintingType,Land_Elevation,distance_km
660,4683,4654,SA004654,48782,SA004654-3,Routine Maintenance,SA004654_STR_1,Surface/light (potentially medium) patch of corrosion underside the anti-climb sheet centre of structure,2023-03-09,4A - PM4 - 7 Years,Treat (wire brush and apply protective coating of cold gal) to the outbreak of light corrosion underside of the anti-climb sheet centre of the structure where water has been pooling.,3A - PM4 / NSV - 10 Years,PM4,,,,,316214_1,STR_1,Debby Kirkwood,,,ROBERTSTOWN,316214,AMPLITEL,,,2030-03-07,,,2023-03-09,,,,,B (Low),A,MAST GUYED,81.0,2018-07-12,-33.98752,139.10174,NOT PAINTED,372.345703125,93.39321453273146
661,4684,4654,SA004654,48781,SA004654-2,Minor Maintenance,SA004654_STR_1,Earthing copper cable is connected/touching Guy wire resulting in Dissimilar metal corrosion,2023-03-09,5C - PM2 - 12 Months,"PDS 50037127, SP30104204, FY24 ARCHOS PLANNED MAINTENANCE PROGRAM – Amplitel. Relocate the guy wire earth cables to the guy anchors.  Surface corrosion occuring on guy wires where earths/denso installed. 																																						Repair Advise - Completed 30.11.2023Original Scope: • Relocate the guy wire earth cables to the guy anchors, use Earth Plate (Drawing W102273) to connect the earth cables to the guy anchors, Refurbish wire brush/galv spray any guy wires suffering from light corrosion.Scope Completed:• Fabricated & Supply Earth Plates as per Drawing W102273.• Relocated the guy wire earth cables to the guy anchors using new Earth Plates, Terminated 35mm Earths, Installed new NUT/Bolts/Washers & Greased.• Refurbished / Wire brushed & Galvanised sprayed any guy wires suffering from light corrosion.",1C - MON,PM2,,30104204,50037127,2023-12-05,316214_1,STR_1,Debby Kirkwood,,,ROBERTSTOWN,316214,AMPLITEL,,,2024-03-08,Dec  5 2023  1:12PM,2023-12-05,2023-03-09,Adam Jaggard,,,,B (Low),A,MAST GUYED,81.0,2018-07-12,-33.98752,139.10174,NOT PAINTED,372.345703125,93.39321453273146
662,4685,6129,SA006129,46647,SA006129-2,Routine Maintenance,SA006129_STR_1,"Surface corrosion on guy swages at RS leg (19.5m, 40.5m & 58.5m ), TR leg(76.5m, 58.5m, 40.5m &19.5m, ST leg( 76.5m, 58.5m, 40.5m & 19.5m)",2023-01-12,2C - PM4 - 5 Years,"Treat  (wire brush and apply protective coating of cold gal) to surface corrosion found on guy take off swages.  RS leg (19.5m, 40.5m & 58.5m ), TR leg(76.5m, 58.5m, 40.5m &19.5m, ST leg( 76.5m, 58.5m, 40.5m & 19.5m)",1A - MON,PM4,,,,,324065_1,STR_1,Debby Kirkwood,,,KYBYBOLITE,324065,AMPLITEL,,,2028-01-11,,,2023-01-12,,,,,B (Low),A,MAST GUYED,81.0,2018-07-26,-36.845485,140.893054,NOT PAINTED,91.36451721191406,6.841774532581179
663,4686,6162,SA006162,53549,SA006162-1,Planned Maintenance,SA006162_STR_1,"Angle bracing on tower leg YW corner, at ground level suffering light / medium corrosion in lower area where it bolts onto structure leg.",2024-01-02,4B - PM3 - 4 Years,"Dig down and inspect the condition of the tower angle brace and leg on YW corner.  Previously found to be suffering light/medium corrosion.  At last inspction was cleaned and wired brushed /  Sprayed with galmet. Recommend  area be treated with extensive  surface prep & full overcoat system, treat or replace bolt at same time, or replace angle brace.IRM_131120_REF:028",3B - PM4 - 5 Years,PM3,,,,,326652_1,STR_1,Debby Kirkwood,,,MOUNT GORE - CANT,326652,AMPLITEL,,,2028-01-01,Jan  2 2024  4:38PM,2024-01-02,2024-01-02,Debby Kirkwood,,,,C (Medium),A,TOWER STEEL,50.0,2021-10-24,-34.985192,137.26368,NOT PAINTED,93.48133087158205,7.721904093776492
664,4687,6521,SA006521,30822,SA006521-5,Planned Maintenance,SA006521_STR_1,Tower Earth mat has varying degrees of light to medium corrosion underground,2006-03-23,1D - NSV,Spot treat tower earth mat as reuired,1D - NSV,FXD,Legacy Status: PM4,SP17171717 WO0002,6/06/2008 12:00:00 AM,2009-05-15,755_1,STR_1,levans@tellum.com.au,,,GIDGEALPA TPA,755,AMPLITEL,,,,May 15 2009  9:36AM,,,nathan.cull@au.abb.com,,,,B (Low),A,TOWER STEEL,76.2,2003-12-11,-28.28364584,140.43421323,NOT PAINTED,49.26775741577148,55.44870794942234
665,4688,6521,SA006521,30825,SA006521-8,Planned Maintenance,SA006521_STR_1,Surface to light corrosion on hinges and latches to various locations on submarine hut,2006-03-23,1D - NSV,Monitor hinges and latches on submarine hut,1D - NSV,FXD,Legacy Status: MON,SP17171717 WO0002,6/06/2008 12:00:00 AM,2009-05-15,755_1,STR_1,levans@tellum.com.au,,,GIDGEALPA TPA,755,AMPLITEL,,,,May 15 2009  9:36AM,,,nathan.cull@au.abb.com,,,,B (Low),A,TOWER STEEL,76.2,2003-12-11,-28.28364584,140.43421323,NOT PAINTED,49.26775741577148,55.44870794942234
666,4689,880,TAS000880,40690,TAS000880-2,Planned Maintenance,TAS000880_STR_1,All existing structure bolts are required to be painted in accordance with Amplitel - Coating Schedule 130.,2022-05-17,3B - PM4 - 5 Years,"SCOPE CHANGE, PDS IP50037635 - KING ISLAND and site put on to IP50037631 - GENTLE ANNIE RT. If any of the structure bolts are starting to show signs of Surface to Light corrosion staff are to wire brush and wipe clean the bolt before painting.",2B - MON,PM4,,30103641,50037635,2024-06-13,15452_3,STR_1,Debby Kirkwood,,34045.0,GRASSY OLD POWER STATION,15452,AMPLITEL,,,2028-09-12,Sep 14 2023  6:26PM,2023-09-14,2022-05-17,Adam Jaggard,3.0,,LCR-34045,E (Very High),A,MAST FREE STANDING,10.0,2018-07-12,-40.038254,144.07076,NOT PAINTED,113.9310913085938,1.2927231324501745
667,4690,881,TAS000881,6433,TAS000881-9,Planned Maintenance,TAS000881_STR_1,Structure 1 requires conrete footing above ground level to prevent corrosion below ground,2004-10-14,4B - PM3 - 4 Years,"Repair and Treat pole base for corrosion,apply bituminous paint for waterproofing and raise concrete level to 100mm above ground level.",1A - MON,FXD,Legacy Status: PM3,SP10006006 WO0036,14/10/2004 12:00:00 AM,2005-06-15,24059_1,STR_1,Vicki.Schluter@team.telstra.com,,,KING ISLAND DAIRY,24059,AMPLITEL,,,,Jul  8 2005  9:04AM,,,Wade.McAuslan@team.telstra.com,,,,E (Very High),A,POLE STEEL,5.0,2003-12-11,-39.857445387,143.871967825,NOT PAINTED,23.55192184448242,0.9642613179605166
668,4691,884,TAS000884,40693,TAS000884-4,Planned Maintenance,TAS000884_STR_1,All existing structure bolts are required to be painted in accordance with Amplitel - Coating Schedule 130.,2022-05-17,2C - PM4 - 5 Years,"SCOPE CHANGE, PDS IP50037635 - KING ISLAND and site put on to IP50037631 - GENTLE ANNIE RT,  If any of the structure bolts are starting to show signs of Surface to Light corrosion staff are to wire brush and wipe clean the bolt before painting.",2A - MON,PM4,,30103641,50037635,2024-06-13,16448_3,STR_1,Debby Kirkwood,,34048.0,COUNSEL HILL RT,16448,AMPLITEL,,,2028-09-12,Sep 14 2023  6:43PM,2023-09-14,2022-05-17,Adam Jaggard,3.0,,LCR-34048,E (Very High),A,TOWER STEEL,40.0,2018-02-28,-39.765230305,144.061897167,PROTECTION,77.3188705444336,3.3959915575111927
669,4696,1748,TAS001748,12435,TAS001748-1,Planned Maintenance,TAS001748_STR_2,Horizontal gantry suffering surface to heavy corrosion.,2015-07-01,2C - PM4 - 5 Years,Monitor the condition of 5m of the horizontal gantry covers (215mm wide) where existing covers are suffering from heavy corrosion.,2C - PM4 - 5 Years,PM4,Legacy Status: PM4,SP30083955 WO0001,1/07/2019 12:00:00 AM,,27079_2,STR_2,IRM@excelriggingservices.com.au,,,RANGA EXCHANGE,27079,AMPLITEL,,,2024-04-06,Aug  3 2023  2:26PM,2023-08-03,,Christopher Prause,,,,E (Very High),A,POLE STEEL,15.0,2002-09-26,-40.163147838,148.090330806,NOT PAINTED,118.1179351806641,5.611323982456727
670,4697,1845,TAS001845,12935,TAS001845-2,Planned Maintenance,TAS001845_STR_1,Light corrosion appears on the threaded rods of the antenna mounting clamps in photo 21.,2014-11-05,5B - PM3 - 3 Years,"Check and report on the condition of corroded antenna mounting brackets at next inspection.  If corrosion found, treat by wire brushing & galmet.  Report all corrosion in the inspection corrosion report (fixed & unfixed). (Fixed at IRM 2019).",2A - MON,FXD,Legacy Status: PM3,SP30083955 WO0001,1/07/2019 12:00:00 AM,2019-09-26,74161_1,STR_1,IRM@excelriggingservices.com.au,,,BALFOUR RT,74161,AMPLITEL,,,,May 16 2020  4:47PM,,,IRM@excelriggingservices.com.au,,,,C (Medium),A,MAST FREE STANDING,20.0,2003-12-11,-41.260188463,144.909419949,NOT PAINTED,233.5789184570312,15.520491925233854
671,4698,1903,TAS001903,13234,TAS001903-4,Planned Maintenance,TAS001903_STR_1,Surface Corrosion on Structure Diagonal Bracing,2006-12-20,1D - NSV,Monitor condition of structure diagonals next inspection,1D - NSV,FXD,Legacy Status: FXD,SP10244015 WO0001,19/06/2008 12:00:00 AM,2008-11-05,79109_1,STR_1,IRM@excelriggingservices.com.au,,,TRIAL HARBOUR RT,79109,AMPLITEL,,,,Jan 15 2009  1:22PM,,,levans@tellum.com.au,,,,E (Very High),A,MAST FREE STANDING,21.0,2003-12-11,-41.929529,145.18401,NOT PAINTED,83.91793060302734,0.6738894201748494
672,4699,2166,TAS002166,40697,TAS002166-2,Planned Maintenance,TAS002166_STR_1,Poor Quality Barbed wire installed on Anti climb. Medium corrosion present,2022-05-17,3C - PM3 - 2 Years,"Replace barbed wire, Estimate 30m heavy galvanised wire",2B - MON,PM3,,,,,109350_1,STR_1,Debby Kirkwood,,,MEMANA CMTS,109350,AMPLITEL,,,,Aug  3 2023  2:35PM,2023-08-03,2022-05-17,Christopher Prause,,,,E (Very High),A,TOWER STEEL,30.0,2018-09-18,-39.98626,148.1896,PROTECTION,150.1627655029297,4.070587044268248
673,4700,2166,TAS002166,40698,TAS002166-3,Planned Maintenance,TAS002166_STR_1,"Entire structure painted, Bolts and some components left unpainted",2022-05-17,2A - MON,Towers to investigate why bolt die cuts have been left exposed.  Presents a corrosion zone.  Advised Towers of multiple sites in TAS affected 17-5-2022.,2A - MON,MON,,,,,109350_1,STR_1,Debby Kirkwood,,,MEMANA CMTS,109350,AMPLITEL,,,,,,2022-05-17,,,,,E (Very High),A,TOWER STEEL,30.0,2018-09-18,-39.98626,148.1896,PROTECTION,150.1627655029297,4.070587044268248
674,4701,2194,TAS002194,53115,TAS002194-8,Routine Maintenance,TAS002194_STR_1,Surface-Light corrosion present at str base.,2023-10-04,4B - PM3 - 4 Years,RPAS IRM 01-10-23:  Check for any corrosion that may be occuring at the structure base.  Surface present at inspection.  Treated (wire brushed and cold gal applied).,1A - MON,PM3,,,,,226571_1,STR_1,Debby Kirkwood,,,MARRAWAH COMEBACK RD MOB,226571,AMPLITEL,,,2027-10-03,,,2023-10-04,,,,,C (Medium),A,POLE CONCRETE,30.0,2003-06-04,-40.921745,144.71661,NOT PAINTED,121.3692092895508,3.2611766968928055
675,4702,2195,TAS002195,14714,TAS002195-1,Planned Maintenance,TAS002195_STR_1,Hut door corroded at base of frame,2015-07-01,1E - NSV,Reported corroded hut door at base of frame to Facilties Maintnenace via email on 29-6-2015.  Ref No: 10044233,1E - NSV,FXD,Legacy Status: FXD,,,2015-06-30,97072_1,STR_1,IRM@excelriggingservices.com.au,,,ARTHUR RIVER,97072,AMPLITEL,,,,,,,,,,,C (Medium),A,POLE CONCRETE,30.0,2003-06-05,-41.04067,144.6723,NOT PAINTED,73.9408187866211,1.5745892537192887
676,4703,2201,TAS002201,14761,TAS002201-6,Planned Maintenance,TAS002201_STR_1,(Mobiles Issue) EX CDMA TMAs J1 & J2 (FILTRONIC CA482V1 DDTMA ) EXTREMELY CORRODED. Was scoped to be removed under SP30069033,2012-07-13,3B - PM4 - 5 Years,"Confirm that the corroded TMA was removed (RPAS IRM 16-4-23, Inspector found no corroded TMA, photos show nothing corroded.  Issue is from 2012, headframe completely changed out since 2012.  Issue in CANRAD.  Now closed in AMS.).",3B - PM4 - 5 Years,PM4,Legacy Status: PM4,,,2023-04-16,103251_1,STR_1,warren.j.arbuckle@team.telstra.com,,,MONTAGU,103251,AMPLITEL,,,2024-04-04,Apr 24 2023 12:46PM,2023-04-24,,Debby Kirkwood,,,,C (Medium),A,POLE CONCRETE,30.0,2003-06-13,-40.78324,144.90114,NOT PAINTED,72.5216064453125,2.633422652999783
677,4704,2208,TAS002208,49012,TAS002208-8,Routine Maintenance,TAS002208_STR_1,Base of the concrete pole underside of the hold down bolt section suffering surface/light corrosion.,2023-03-31,2D - PM2 - 12 Months,"PDS 50037127, SP30104204, FY24 ARCHOS PLANNED MAINTENANCE PROGRAM – Amplitel. Towers may need to determine if the rim at the base of the concrete pole (where it sits in the foundation) just below the hold down bolts needs to be further investigated for defect or to assess the corrossion occuring.  Treated (wire brushed and cold gal applied) at RPAS IRM 20-3-23.	Repair Advise - Completed 28.01.2024Original Scope: • Investigate what is corroding and why, it looks like there is a metal plate located between the foundation base and the first section. Ask Rocla if this is an issue and how should we fix it. We may just have to Wire brush power tool clean and Refurbish in accordance with Amplitel - TP013ST01 Protective Coatings Standard (Coating Schedule 122). • Remove enough gravel from around the pole base so it does not come back and cause this issue again in the future.Scope Completed:• The metal plate located between the foundation and the base of the first section is a metal ring (Rage Bolt Template (Black steel). This should have been removed after concrete poor and should be normally setup above concrete finish, so it can be removed.• Sandblasted & Wire Wheel around Monopole Base metal ring & applied 1 x Primer Coat (Zincanode 202).• Applied 2 x Durebild STE Coats on Monopole Base metal ring.• Applied 1 x Durebild STE Finish Coat to Monopole Base.• Removed as much gravel around the base of the pole without exposing underground conduits, weed mat and creating trip hazards due to the recently installed generators concrete slab within a close proximity of the pole.",2A - MON,PM2,,30104204,50037127,2024-01-29,103225_1,STR_1,Debby Kirkwood,,,RIDGLEY CMTS,103225,AMPLITEL,,,2024-03-30,Mar 25 2024 11:19AM,2024-03-25,2023-03-31,Adam Jaggard,,,,C (Medium),A,POLE CONCRETE,30.0,2003-06-23,-41.14394,145.83899,NOT PAINTED,311.7944030761719,11.569671275724255
678,4705,2209,TAS002209,14794,TAS002209-3,Planned Maintenance,TAS002209_STR_1,Horizontal gantry lid suffering light corrosion,2020-07-01,4B - PM3 - 4 Years,Refurbish or replace at next inspection. 350mm lid (Length 2.5m).  IRM 2020 still remains an issue.,1E - NSV,FXD,Legacy Status: PM3,,,2022-06-27,24788_1,STR_1,IRM@excelriggingservices.com.au,,,SAVAGE RIVER MINE CMTS,24788,AMPLITEL,,,2024-10-18,Jun 27 2022  3:20PM,2022-06-27,,Patrick Kennedy,,,,C (Medium),A,POLE CONCRETE,30.0,2003-06-23,-41.48458,145.21527,NOT PAINTED,395.0390319824219,29.832816638522615
679,4706,2237,TAS002237,46464,TAS002237-8,Routine Maintenance,TAS002237_STR_1,Hold down bolts appear to be wrapped in denso or similar,2022-12-04,5B - PM3 - 3 Years,Inspect the hold down bolts base of the structure.  Check for corrosion or any other defect that may be occuring under the denso wrapping.,2C - PM4 - 5 Years,PM3,,,,,103186_1,STR_1,Debby Kirkwood,,,FINGAL CMTS,103186,AMPLITEL,,,2025-12-03,,,2022-12-04,,,,,B (Low),A,POLE STEEL,30.0,2003-07-14,-41.64561843,147.96520742,ENVIRONMENT / AESTHETIC,269.7462158203125,27.139349170910943
680,4707,2237,TAS002237,46463,TAS002237-7,Routine Maintenance,TAS002237_STR_1,Blue metal up against base of structure,2022-12-04,4B - PM3 - 4 Years,Clear away blue metal from around base of pole.  Check base of pole for any defect or corrosion that may be occuring.,2A - MON,PM3,,,,,103186_1,STR_1,Debby Kirkwood,,,FINGAL CMTS,103186,AMPLITEL,,,2026-12-03,,,2022-12-04,,,,,B (Low),A,POLE STEEL,30.0,2003-07-14,-41.64561843,147.96520742,ENVIRONMENT / AESTHETIC,269.7462158203125,27.139349170910943
681,4708,2238,TAS002238,14934,TAS002238-2,Planned Maintenance,TAS002238_STR_1,Section of ladder bent and starting to rust.,2018-07-16,2C - PM4 - 5 Years,Cleaned up and painted with Galmet,1B - MON,FXD,Legacy Status: FXD,SP30069033 WO0001,14/09/2017 12:00:00 AM,2018-02-12,97050_1,STR_1,warren.j.arbuckle@team.telstra.com,,,TOGARI CHRISTMAS HILL,97050,AMPLITEL,,,,,,,,,,,C (Medium),A,TOWER STEEL,60.0,2003-07-14,-40.95844048,144.97834874,NOT PAINTED,126.4230270385742,17.464201793901736
682,4709,2239,TAS002239,43049,TAS002239-7,Routine Maintenance,TAS002239_STR_1,Medium corrosion on earth strap below ground.,2022-08-16,3C - PM3 - 2 Years,Refurbish the structure earth strap suffering medium corrosion.  If integrity is lost/strap is broken repair.,1A - MON,PM3,,,,,23179_1,STR_1,Debby Kirkwood,,,WESLEY VALE PAPER MILL,23179,AMPLITEL,,,2024-08-15,Aug 16 2022  5:04PM,2022-08-16,2022-08-16,Debby Kirkwood,,,,C (Medium),A,POLE CONCRETE,30.0,2003-07-15,-41.181971617,146.450787967,ENVIRONMENT / AESTHETIC,91.2488250732422,2.348827412545635
683,4710,2285,TAS002285,48930,TAS002285-8,Minor Maintenance,TAS002285_STR_1,"Grout between tower legs base plates and foundation is deteriorating and falling apart, including the foundation cap.",2023-03-27,2D - PM2 - 12 Months,"PDS 50037127, SP30104204, FY24 ARCHOS PLANNED MAINTENANCE PROGRAM – Amplitel. Towers to determine if grout is to be removed for inspection of the stud threads.  RPAS IRM 21-3-23 found Grout between tower legs base plates and foundation is deteriorating and crumbling away, including the foundation cap.																																						Repair Advise - Completed 06.02.2024Original Scope: • Remove the existing grout, check the foundation cage threads for corrosion, if in good condition grout the base with four drain holes, if suffering from corrosion follow Work Instructions: Refurbishment of Components Embedded in Concrete - Issue 2.Scope Completed:• Removed existing Grout from Structure Footings – 3 off.• Power washed Structure Footings – 3 off.• Sandblasted & Wire Wheel around Structure Footings – 3 off and removed protective coating on Hold down bolts (Good Condition).• Applied 1 x Primer Coat (Zincanode 202) to Structure Footing Hold down Bolts – 3 off.• Applied 2 x Durebild STE Coats to Structure Footing Hold down Bolts – 3 off.• Applied Zypex to the Whole Tower Pad Footings – 3 off.• Install 3 x New Drain Holes to each Structure Footing.• Applied New Grout to each Structure Footing.• Applied 1 x Durebild STE Finish Coat to Whole Tower Pad Footing including Rim & Grout – 3 off.",1C - MON,PM2,,30104204,50037127,2024-02-08,160168_1,STR_1,Debby Kirkwood,,,POWRANNA CMTS,160168,AMPLITEL,,,2024-05-22,Mar 25 2024 11:58AM,2024-03-25,2023-03-27,Adam Jaggard,,,,B (Low),A,TOWER STEEL,50.0,2007-11-29,-41.6871222,147.2576,ENVIRONMENT / AESTHETIC,185.5074768066406,75.42502544626245
684,4711,2300,TAS002300,49210,TAS002300-11,Minor Maintenance,TAS002300_STR_1,Entry point of steelwork into foundation is suffering from surface corrosion.,2023-05-01,5C - PM2 - 12 Months,"PDS 50037127, SP30104204, FY24 ARCHOS PLANNED MAINTENANCE PROGRAM – Amplitel. Towers to determine if grout is to be removed from around base of structure in order to investigate and treat corrosion occurring between the grout and pole base.																																						Repair Advise - Completed 26.02.2024Original Scope: • Remove all soil/gravel from around the structure base, a small wooden retainer wall may be required to be built around the base of the structure, remove the existing grout, clean out the base of the pole, check the foundation cage threads for corrosion, if in good condition grout the base with four drain holes, if suffering from corrosion follow Work Instructions: Refurbishment of Components Embedded in Concrete.• Complete a Tier 2 Inspection report.Scope Completed:• Removed existing Grout in 4 x Locations to allow Inspection of the Bolt Cage Assembly at Monopole Base.• Bolt Cage Assembly at Monopole Base in Good Condition• Sandblasted / Wire Wheeled around Monopole Base Rim & exposed Bolt Cage Assembly at Monopole Base.• Applied 1 x Primer Coat (Zincanode 202) to exposed Monopole Bolt Cage Assembly (4 x Locations) & Base Rim.• Applied 2 x Durebild STE Coats on exposed Monopole Bolt Cage Assembly(4 x Locations) & Base Rim.• Install 4 x New Drain Holes.• Applied New Grout around Monopole Base.• Applied Zypex Coating over all Grout around Monopole Base.• Applied 1 x Durebild STE Finish Coat to Monopole Base Rim & Grout.• Complete a Tier 2 Inspection report using EWP Access & Drone.",2A - MON,PM2,,30104204,50037127,2024-02-29,97067_1,STR_1,Debby Kirkwood,,,TARANNA CMTS,97067,AMPLITEL,,,2024-04-30,Mar 25 2024  1:35PM,2024-03-25,2023-05-01,Adam Jaggard,,,,E (Very High),A,POLE STEEL,30.0,2003-09-10,-43.06072,147.85014,ENVIRONMENT / AESTHETIC,111.6626358032227,0.6953605731325865
